5.49	,	36.6	,	43.92	,	-192.276	,	43.92	,
5.505	,	36.7	,	44.04	,	-192.301	,	44.04	,
5.52	,	36.8	,	44.16	,	-192.33	,	44.16	,
5.535	,	36.9	,	44.28	,	-192.363	,	44.28	,
5.55	,	37	,	44.4	,	-192.398	,	44.4	,
5.565	,	37.1	,	44.52	,	-192.437	,	44.52	,
5.58	,	37.2	,	44.64	,	-192.479	,	44.64	,
5.595	,	37.3	,	44.76	,	-192.525	,	44.76	,
5.61	,	37.4	,	44.88	,	-192.574	,	44.88	,
5.625	,	37.5	,	45	,	-192.627	,	45	,
5.64	,	37.6	,	45.12	,	-192.683	,	45.12	,
5.655	,	37.7	,	45.24	,	-192.743	,	45.24	,
5.67	,	37.8	,	45.36	,	-192.807	,	45.36	,
5.685	,	37.9	,	45.48	,	-192.874	,	45.48	,
5.7	,	38	,	45.6	,	-192.946	,	45.6	,
5.715	,	38.1	,	45.72	,	-193.021	,	45.72	,
5.73	,	38.2	,	45.84	,	-193.1	,	45.84	,
5.745	,	38.3	,	45.96	,	-193.182	,	45.96	,
5.76	,	38.4	,	46.08	,	-193.269	,	46.08	,
5.775	,	38.5	,	46.2	,	-193.36	,	46.2	,
5.79	,	38.6	,	46.32	,	-193.455	,	46.32	,
5.805	,	38.7	,	46.44	,	-193.554	,	46.44	,
5.82	,	38.8	,	46.56	,	-193.657	,	46.56	,
5.835	,	38.9	,	46.68	,	-193.765	,	46.68	,
5.85	,	39	,	46.8	,	-193.877	,	46.8	,
5.865	,	39.1	,	46.92	,	-193.993	,	46.92	,
5.88	,	39.2	,	47.04	,	-194.113	,	47.04	,
5.895	,	39.3	,	47.16	,	-194.238	,	47.16	,
5.91	,	39.4	,	47.28	,	-194.367	,	47.28	,
5.925	,	39.5	,	47.4	,	-194.501	,	47.4	,
5.94	,	39.6	,	47.52	,	-194.639	,	47.52	,
5.955	,	39.7	,	47.64	,	-194.782	,	47.64	,
5.97	,	39.8	,	47.76	,	-194.93	,	47.76	,
5.985	,	39.9	,	47.88	,	-195.082	,	47.88	,
6	,	40	,	48	,	-195.239	,	48	,
6.015	,	40.1	,	48.12	,	-194.608	,	48.12	,
6.03	,	40.2	,	48.24	,	-193.976	,	48.24	,
6.045	,	40.3	,	48.36	,	-193.342	,	48.36	,
6.06	,	40.4	,	48.48	,	-192.706	,	48.48	,
6.075	,	40.5	,	48.6	,	-192.069	,	48.6	,
6.09	,	40.6	,	48.72	,	-191.431	,	48.72	,
6.105	,	40.7	,	48.84	,	-190.791	,	48.84	,
6.12	,	40.8	,	48.96	,	-190.149	,	48.96	,
6.135	,	40.9	,	49.08	,	-189.506	,	49.08	,
6.15	,	41	,	49.2	,	-188.862	,	49.2	,
6.165	,	41.1	,	49.32	,	-188.216	,	49.32	,
6.18	,	41.2	,	49.44	,	-187.569	,	49.44	,
6.195	,	41.3	,	49.56	,	-186.921	,	49.56	,
6.21	,	41.4	,	49.68	,	-186.271	,	49.68	,
6.225	,	41.5	,	49.8	,	-185.62	,	49.8	,
6.24	,	41.6	,	49.92	,	-184.967	,	49.92	,
6.255	,	41.7	,	50.04	,	-184.313	,	50.04	,
6.27	,	41.8	,	50.16	,	-183.658	,	50.16	,
6.285	,	41.9	,	50.28	,	-183.001	,	50.28	,
6.3	,	42	,	50.4	,	-182.344	,	50.4	,
6.315	,	42.1	,	50.52	,	-181.685	,	50.52	,
6.33	,	42.2	,	50.64	,	-181.024	,	50.64	,
6.345	,	42.3	,	50.76	,	-180.363	,	50.76	,
6.36	,	42.4	,	50.88	,	-179.7	,	50.88	,
